Station_Name,Code,Latitude,Longitude
NIMBAHERA,NBH,24.623748,74.694824
NAMBURU,NBR,16.358441,80.495742
NINDHARBENAR,NDH,27.004225,75.729411
NANDAPUR,NDPR,19.594367,77.237255
NADAUJ,NDU,25.29626,85.017198
NERI,NERI,27.688333,80.394698
NAGARDEVLA,NGD,20.603179,75.198344
NAGASAMUDRAM,NGM,14.321999,77.64314
NAGAPPATTINAM,NGT,10.759987,79.845864
NAIHATI JUNCTION,NH,22.887061,88.41752
NIGOHAN,NHN,26.5675,81.045753
NAYDONGRI,NI,20.348643,74.836914
NILAMBUR ROAD,NIL,11.278817,76.254513
NIZAMPUR,NIP,27.966951,76.011027
NIVASAR,NIV,16.947378,73.455378
NEKONDA,NKD,17.794542,79.804534
NAMKON,NKM,23.351456,85.376984
NILESHWAR,NLE,12.256146,75.135744
NALLAPADU,NLPD,16.308156,80.397817
NIRMALI,NMA,26.30583,86.575551
NELLIMARIA,NML,18.183726,83.456837
NAUGACHIA,NNA,25.38444,87.093947
NANNILAM,NNM,10.883701,79.650892
NARAYANPUR,NNR,25.397484,86.859326
NARIAOLI,NOI,23.896307,78.60468
NELLIKUPPAN,NPM,11.773763,79.669721
NARASINGAMPET,NPT,11.034825,79.511374
NUNKHAR,NRA,26.42561,83.880266
NARANJIPUR,NRGR,23.04666,76.008887
NERAL,NRL,19.026734,73.318457
NAKODAR JUNCTION,NRO,31.111804,75.475749
NARAYANPET ROAD,NRPD,16.70007,77.168647
NARIYAR,NRV,26.240117,85.217511
NASIRABAD,NSD,26.294942,74.717408
NAUTANWA,NTV,27.427861,83.421193
NARSINGHPUR,NU,22.942905,79.214204
NAGARUNTARI,NUQ,24.285377,83.513799
NAWALGOHAN,NVLN,19.798477,77.123087
NAVALUR,NVU,15.415371,75.055506
NAWADAH,NWD,24.88693,85.548748
NAVAPUR,NWU,21.166974,73.771509
NAINI,NYN,25.39343,81.860423
NAZARETH,NZT,8.564031,77.976091
OKHA,OKHA,22.471806,69.074519
OBRADAM,OBR,24.439473,82.976536
ODDAMHATRAM,ODC,10.485902,77.746466
OKHLA,OKA,28.55944,77.265599
ORCHHA,ORC,25.401351,78.644417
OSRA,OSRA,23.030382,75.611191
ONGOLE,OGL,15.497914,80.056833
OBULAVARIPALLI,OBVP,14.040673,79.267513
OBAIDULLAGANJ,ODG,22.994862,77.587441
OLAKUR,OLA,12.306062,79.721535
ODDARAHALLI,ORH,13.345863,77.541243
OTTAPPALAM,OTP,10.769652,76.377743
ORAI,ORAI,25.982607,79.459787
OBHANIYACHACHE,OCH,26.97093,71.723728
ONDAGRAM,ODM,23.148225,87.202496
OMKARESHWAR ROAD,OM,22.214888,76.046352
ORR,ORR,24.531425,77.799728
OCHIRA,OCR,9.1317,76.525223
ODELA,OEA,18.456234,79.449423
OSIYAN,OSN,26.729305,72.899914
OTIVAKKAM,OV,12.622839,79.975394
PALANI,PLNI,10.457628,77.522524
PALAKKAD TOWN,PGTN,10.775934,76.652564
PANVEL,PNVL,18.99085,73.121518
PATNA,PNBE,25.602676,85.13725
PILIBHIT,PBE,28.615588,79.813741
PRATAPGARH,PBH,25.912717,82.001692
PUNE JUNCTION,PUNE,18.528862,73.874414
PURNIA,PRNA,25.789362,87.51932
PHULAD,FLD,25.622084,73.810741
PABAI,PAI,23.767868,77.931914
PANAPAKAM,PAM,13.500218,79.204021
PITHAPURAM,PAP,17.110523,82.257062
PATA,PATA,26.667326,79.47928
PATTI,PAX,31.287775,74.855515
PIARDOBA,PBA,22.957188,87.322188
PAMBAN JUNCTION,PBM,9.280175,79.213718
PALIBA,PBV,18.660537,82.69607
PULICHERLA,PCL,13.598565,79.040139
PICHKURIRDHAL,PCQ,23.545217,87.720551
PAGLACHANDI,PCX,23.733832,88.30525
PINDRAI,PDE,22.51222,80.046676
PADADHARI,PDH,22.429763,70.605481
PEDDAPALLI,PDPL,18.613691,79.392076
PENDURTI,PDT,17.81357,83.195202
PEN,PEN,18.735354,73.086535
PHESAR,PES,24.845485,84.418108
PERGAON,PG,19.299023,76.665064
PILIBANGAN,PGK,29.483857,74.07906
PADUGUPADU,PGU,14.497033,79.989704
PHAPHUND,PHD,26.632446,79.554485
PHILLAUR JUNCTION,PHR,31.017054,75.785943
PIPRAIGAON,PIA,24.503971,77.964744
PILER,PIL,13.662334,78.927464
PAJIAN,PJA,31.272182,75.295151
PAKNI,PK,17.725209,75.778927
POKHARNINRSNHA,PKNS,19.11886,76.732195
PAKAUR,PKR,24.637704,87.855851
PANSKURA,PKU,22.393482,87.742142
PHALODI,PLC,27.125404,72.366984
PETTAIVAYATALAI,PLI,10.89869,78.493929
PANELIMOTI,PLM,21.873815,70.160005
PALAPPURAM,PLPM,10.75195,76.39797
PALLEVADA,PLVA,16.576426,81.287659
PALIMARWAR,PMY,25.791086,73.327656
PRANTIK,PNE,23.695709,87.694007
PADRIGANJ,PNJ,22.31691,80.11376
PANPALI,PNPL,21.915696,84.139511
PANIAHWA,PNYA,27.167268,83.933548
PADRAUNA,POU,26.897516,83.983107
PIPRAICH,PPC,26.828188,83.5361
PRINCEP GHAT,PPGT,22.556764,88.331632
PHIRANGIPURAM,PPM,16.292337,80.256226
PIPARAHAN HALT,PPRH,26.221846,85.251344
PWNKLAKNDER ROAD,PQN,25.825747,81.368371
PERECHERLA,PRCA,16.319043,80.339337
PRAYAG,PRG,25.468384,81.867304
PARKHAM,PRK,27.287659,77.715653
POLUR,PRL,12.511152,79.130314
PURNIA COURT,PRNC,25.795371,87.475106
PANRUTI,PRT,11.773317,79.554892
PAREWADI,PRWD,18.289994,74.952827
PASIVEDALA,PSDA,16.993607,81.70111
PATLI,PT,28.401357,76.857367
PETLAD JUNCTION,PTD,22.485888,72.801798
PATHAULI,PTLI,27.156882,77.925058
PRATTIAPADU,PTPU,16.817975,81.574607
PATRATU,PTRU,23.667225,85.305766
PATSUL,PTZ,21.003463,77.038588
PALARI,PUE,22.301703,79.816033
PIRUMROD,PUO,23.256133,76.230181
PASUPATIKOVIL,PVL,10.882586,79.191039
PIRAVAM ROAD,PVRD,9.82937,76.455293
PHULWANISHARIF,PWS,25.586546,85.079711
PEYANAPALLI,PYX,13.132039,79.137384
PALANPUR,PNU,24.175729,72.430444
PALIAKALAN,PLK,28.42692,80.582607
PARBHANI,PBN,19.257755,76.774127
PATNA SAHIB,PNC,25.585975,85.230964
PIPARIA,PPI,22.754298,78.354399
PUDUCHERRY,PDY,11.926814,79.827662
PURANPUR,PP,28.515046,80.150818
PURULIA,PRR,23.325114,86.377938
PONMLAIGLDRCK,GOC,10.792059,78.710171
PATAS,PAA,18.473422,74.470071
PAKALA JUNCTION,PAK,13.451337,79.114455
PANAGARH,PAN,23.44305,87.458764
PANDHURNA,PAR,21.589746,78.525163
PEDANA,PAV,16.25215,81.143836
PAYYANUR,PAY,12.091171,75.195318
PEDABRAMADVAM,PBD,16.991026,82.078725
PEMBARTI,PBP,17.692151,79.116172
PANTNAGAR,PBW,29.017748,79.517924
PALACHAURI,PCLI,22.200657,78.666075
PANCHRA,PCR,23.760367,87.314431
POCHARAM,PCZ,17.476023,80.218556
PARADGAON,PDG,19.621367,76.157262
PENDEKALLU,PDL,15.374474,77.648059
PADLA,PDQ,24.306212,73.777846
PONDURU,PDU,18.362998,83.776757
PATHARDIH JUNCTION,PEH,23.675184,86.434157
PHEPHNA JUNCTION,PEP,25.769963,84.051243
PIPRALA,PFL,23.651993,71.097246
PAGARA,PGA,24.656437,77.443568
PERUGAMANI,PGN,10.888455,78.54705
PHAGWARA JUNCTION,PGW,31.218087,75.764934
PUNARAKH,PHK,25.482002,85.804206
PANCHRUKHI,PHRH,32.056518,76.565562
PARICHA,PIC,25.518374,78.738366
PIPLIA,PIP,24.20366,75.007371
PIRJHALAR,PJH,23.042536,75.471951
PENUKONDA,PKD,14.100159,77.593042
PALAKOLLU,PKO,16.522238,81.717077
PARSAKHERA,PKRA,28.433865,79.342443
PILKHUA,PKW,28.712307,77.667968
PALDHI,PLD,21.022462,75.46163
PALEJ,PLJ,21.921608,73.072554
PIPALSANA,PLS,28.952034,78.835613
PINGLESHWAR,PLW,23.211157,75.860485
PARAMAKKUDI,PMK,9.539262,78.591335
PIMPRI,PMP,18.623198,73.802202
PANSAR,PN,23.307971,72.480104
PANGAON,PNF,18.634534,76.635514
PANKI,PNK,26.459912,80.236843
PUNKUNNAM,PNQ,10.535281,76.201515
PARANGIPETTAI,PO,11.477039,79.736856
PONNERI,PON,13.332605,80.199119
POLLACHI JUNCTION,POY,10.652953,77.001067
PIPLOD JUNCTION,PPD,22.818692,73.909339
PIPRIDIH,PPH,25.877257,83.498876
PUNPUN,PPN,25.488413,85.099533
PIRPAINTI,PPT,25.290181,87.421449
PAWAPURI ROAD,PQE,25.159968,85.512339
PABLIKHAS,PQY,29.056113,77.697798
PARADOL,PRDL,23.18643,82.264144
POWERPET,PRH,16.713398,81.1068
POWERKHEDA,PRKD,22.6736,77.747902
PARLIVAIJNATH,PRLI,18.852686,76.52406
PRITAMNAGAR,PRNG,23.194985,75.217313
PIRTALA,PRTL,24.359725,88.281044
PARAS,PS,20.724935,76.816352
PALSORAMAKRAWA,PSO,23.26028,75.5313
PATTAMBI,PTB,10.802179,76.180958
PATIALA CANT.,PTE,30.340088,76.359674
PADALAM,PTM,12.590044,79.950661
PATAUDI ROAD,PTRD,28.348121,76.752151
PATANSAONGI,PTS,21.345343,79.009895
PATCHUR,PU,12.586952,78.469068
PUDUKAD,PUK,10.420701,76.260958
PHUSRO,PUS,23.767917,86.010737
PARASIA,PUX,22.193348,78.764073
PARVATIPURAM,PVP,18.777548,83.430824
PARAVUR,PVU,8.815205,76.668994
PRAYAG GHAT,PYG,25.445203,81.880237
PALASA,PSA,18.756812,84.422408
PANIPAT,PNP,29.389154,76.963758
PATHANKOT,PTK,32.272025,75.642998
PHAPHAMAU,PFM,25.525844,81.866989
PODANUR,PTJ,10.96505,76.989784
PUDUKOTTAI,PDKT,10.372423,78.801852
PURI,PURI,19.810012,85.840483
PARDI,PAD,20.513296,72.924373
PALI,PALI,25.791154,73.327769
PANDAVAPURA,PANP,12.46293,76.681078
PASUR,PAS,11.240829,77.854954
PEDDAAVUTAPALE,PAVP,16.562644,80.839352
PAYANGADI,PAZ,12.022072,75.258185
PMBAKVLSHANDY,PBKS,9.130325,77.430715
PATHARDIHBAZAR,PBQ,23.675858,86.432495
PRACHI ROAD JUNCTION,PCC,20.98356,70.691249
PANCHTALAVDA ROAD,PCT,21.656952,71.469682
PUNDOOAH,PDA,23.070698,88.269701
PUDUNAGARAM,PDGM,10.684204,76.684784
PAYAGPUR,PDR,27.407519,81.77651
PANDARAVADAI,PDV,10.913494,79.241986
PERANI,PEI,12.104499,79.552747
PERAMBUR,PER,13.107518,80.244457
PACHOR ROAD,PFR,23.728693,76.741494
PENGANGA,PGG,19.966973,77.119753
PUGALUR,PGR,11.05176,77.990846
PERUNGUZHI,PGZ,8.631579,76.808201
POKHRAYAN,PHN,26.2231,79.841014
PARHIHARA,PIH,27.921156,74.549605
PALITANA,PIT,21.538155,71.822897
PANJKOSI,PJK,30.138517,74.049654
PIMPARKHED,PKE,20.307774,74.756477
PALLIKERE,PKP,12.385973,75.043216
PAKARA ROAD,PKRD,24.047493,80.501112
PIPLEE,PLE,23.814291,71.515814
PHULWARTANR,PLJE,23.775424,86.22695
PALAMPURHMCHL,PLMX,32.081534,76.515856
PALSANA,PLSN,27.486266,75.376636
PLASSEY,PLY,23.778239,88.284909
PAPANASAM,PML,10.923163,79.268886
PITAMBARPUR,PMR,28.200269,79.53818
PENDRA ROAD,PND,22.7555,81.899066
PANCHGRAM,PNGM,24.864563,92.59855
PANYAM,PNM,15.500375,78.339962
PANITOLA,PNT,27.494984,95.256612
PIPARSAND,POF,26.742257,80.797247
POTLAPADU,POO,15.873703,79.524691
POTUL,POZ,19.917877,75.122486
PIPLAJ,PPF,26.167088,74.380703
POPHLAJ,PPJ,18.291535,75.097585
PANPOSH,PPO,22.228537,84.804598
PIPARPUR,PPU,26.151403,82.041647
PINDLAI,PQL,17.926205,79.45571
PARBATI,PRB,23.27998,76.964429
PAHARA,PRE,25.119433,82.724709
PATHRI,PRI,29.853216,78.078026
PIRUMADARA,PRM,29.336704,79.058853
PAHARPUR,PRP,24.624465,85.206382
PARTAPUR,PRTP,28.921662,77.646786
PARSABAD,PSB,24.307743,85.739158
PASRAHA,PSR,25.40374,86.744063
PATRANGA,PTH,26.825246,81.626046
PATAN,PTN,23.853166,72.131635
PATARA,PTRE,26.310011,80.228669
PUTALAPATTU,PTT,13.373843,79.098968
PULLA,PUA,16.809653,81.323354
PUTTUR,PUT,13.440279,79.55283
PEDDAVADIAPUDI,PVD,16.414441,80.613057
PARVATIPURAMTN,PVPT,18.783957,83.433767
PIRWA,PW,27.231536,74.461743
PRASHANTI NILAYAM,SSPN,14.160722,77.758263
PACHORA,PC,20.668665,75.349124
PALAKKAD,PGT,10.801449,76.640544
PARASNATH,PNME,23.987988,86.037486
PATIALA,PTA,30.344676,76.404051
PHULERA,FL,26.873827,75.246023
PORBANDAR,PBR,21.643672,69.613446
PULGAON,PLO,20.726816,78.31701
PURNA,PAU,19.180643,77.025317
PALANA,PAE,27.853033,73.272899
PALAIYAM,PALM,10.718993,78.129232
PANOLI,PAO,21.534984,72.978084
PARASHSHALA,PASA,8.339782,77.16564
PANDABESWAR,PAW,23.71211,87.277525
PUNTAMBA,PB,19.761592,74.621554
PATHSALA,PBL,26.497219,91.176682
PURABSARAI,PBS,25.373569,86.485024
PACHHAPUR,PCH,16.093374,74.672377
PANCHPIPILA,PCN,23.033006,74.667246
PALAKKODU,PCV,12.296447,78.071867
PADUBIDRI,PDD,13.196875,74.767949
PADHEGAON,PDGN,19.536984,74.692453
PADSE,PDP,21.127539,74.934724
PINDRA ROAD,PDRD,25.494323,82.853146
PILIODA,PDZ,26.606064,76.864077
PERALAM JUNCTION,PEM,10.959804,79.656989
PERNEM,PERN,15.708636,73.817323
PADUA,PFU,18.396602,82.687608
PARPANANGADI,PGI,11.045816,75.860925
PIDUGURALLA,PGRL,16.478135,79.87667
PATHARIA,PHA,23.905706,79.192516
PARDHANDE,PHQ,20.729282,75.377191
PIRTHIGANJ,PHV,25.85534,82.012639
PIJ,PIJ,22.675607,72.810025
PINGLI,PIZ,19.218107,76.858087
PANJHAN,PJN,20.275127,74.611078
PAPINAYAKNAHALI,PKL,15.235677,76.490802
PATTIKKAD,PKQ,11.021022,76.232081
PATTUKOTTAI,PKT,10.416143,79.320634
PALIA,PLA,22.829846,75.799967
PALGHAR,PLG,19.697875,72.772238
PARLI,PLL,10.800556,76.559721
PHULPUR,PLP,25.55202,82.091176
PATAKOTTACHERU,PLU,15.171357,77.522347
PALAM,PM,28.585944,77.093392
PAMAN,PMN,26.3599,80.080466
PARMALKASA,PMS,21.140866,81.099593
PENNADAM,PNDM,11.398591,79.220969
PURAINI,PNI,29.389486,78.446154
PANDU,PNO,26.171563,91.685945
PUNDHAG,PNW,23.508606,86.089197
POKRAN,POK,26.930995,71.923273
PIPRA,PPA,26.490238,84.986216
PIPLODABAGLA,PPG,23.361579,75.4288
PIPLI,PPLI,22.345412,69.934826
PIPAR ROAD JUNCTION,PPR,26.453003,73.448852
PEDDEMPET,PPZ,18.803123,79.427249
PARSABAZAR,PRBZ,25.550016,85.119001
PARSIPUR,PRF,25.370741,82.637288
PRANTIJ,PRJ,23.430583,72.866408
PARKANHATTI,PRKH,16.138814,74.69458
PARAUNA,PRN,25.866853,79.12601
PARLU,PRU,25.823323,72.432059
PARSODA,PSD,19.953831,74.875382
POSOTIA,PST,22.446852,85.254737
POTKAPALLI,PTKP,18.428517,79.464114
PATALPANI,PTP,22.514143,75.797188
PATHRALA,PTRL,30.008363,74.745762
PARTUR,PTU,19.575983,76.213421
PHANDA,PUD,23.231325,77.187613
PUNDI,PUN,18.665272,84.370716
PUNALUR,PUU,9.023273,76.915505
PERAVURANI,PVI,10.285405,79.200568
PANDHARPUR,PVR,17.668645,75.319527
PALWAL,PWL,28.151776,77.341953
PAYYOLI,PYOL,11.517156,75.618217
QADIAN,QDN,31.826332,75.388181
QUILANDI,QLD,11.446025,75.693794
RAICHUR,RC,16.193668,77.339489
,,,
RAJKOT,RJT,22.311778,70.802463
RAMANATHAPURAM,RMD,9.35869,78.83702
RAMPURHAT,RPH,24.179977,87.782754
RANGIYA,RNY,26.447651,91.605645
RATNAGIRI,RN,17.003297,73.358113
RENIGUNTA,RU,13.636791,79.506778
ROHTAK,ROK,28.891079,76.578954
RAIBHA,RAI,27.181747,77.805722
RAU,RAU,22.63252,75.804639
RAYBAG,RBG,16.483554,74.807549
RIBADA,RBR,22.125878,70.80139
RICHUGHUTU,RCGT,23.659288,84.585692
RADHAGAON,RDF,23.598048,86.089123
RADHIKAPUR,RDP,25.643185,88.447885
RECHNI ROAD,RECH,19.140496,79.451696
REN,REN,26.7891,74.075359
RAJGHATNARORA,RG,28.23629,78.354201
RENGALI,RGL,21.637284,84.042479
RAGHAVAPURAM,RGPM,18.681029,79.41112
RAJGARH,RHG,27.240146,76.607328
RAJHURA,RHR,24.154664,84.01616
RAJABERA,RJB,23.750395,86.080541
RAJENDRAPUL,RJO,25.387409,86.010684
RAJALDESAR,RJR,28.03369,74.477915
RUKADI,RKD,16.724865,74.356604
RMKRSHNAPRMGTE,RKO,17.476719,78.528872
RAILA ROAD,RLR,25.640951,74.598959
RAMNA,RMF,24.240351,83.605586
RAMANNAPET,RMNP,17.283309,79.086793
RAMAVARAPPADU,RMV,16.525766,80.677637
RAHENBATA,RNBT,20.326257,83.092673
RANGAPANI,RNI,26.66455,88.374564
RANALA,RNL,21.378373,74.458363
RENUKUT,RNQ,24.203367,83.039709
RANIWARA,RNV,24.750358,72.203842
ROHA,ROHA,18.446825,73.123905
ROZA JUNCTION,ROZA,27.849227,79.956027
RAGHUNATHPUR,RPR,25.565144,84.304977
RANAPRATAPNAGAR,RPZ,24.582656,73.728625
RAHURI,RRI,19.412081,74.678255
RISAMA,RSA,21.059211,81.324951
RASAYANI,RSYI,18.893994,73.151852
RAOTI,RTI,23.183929,74.879034
RAJLUGARHI,RUG,29.090649,77.012076
RUPAMAU,RUM,26.230154,81.325702
RURA,RURA,26.485382,79.908069
RAJABHATKHAWA,RVK,26.619599,89.52911
RAIWALA,RWL,30.031854,78.209447
RATANGARH WEST,RXW,28.072799,74.610281
RAIGARH,RIG,21.891308,83.390476
RAJA KI MANDI,RKM,27.193767,77.997243
RAJNANDGAON,RJN,21.100756,81.038609
RAMESWARAM,RMM,9.280726,79.306415
RANAGHAT,RHA,23.17419,88.568759
RAWATGANJ,RJ,26.957535,83.28559
REWA,REWA,24.553369,81.250534
ROORKEE,RK,29.854342,77.875357
RAIMEHATPUR,MTPR,31.402916,76.325662
RAMPARDA,RA,22.63639,71.35623
RAIKAKHOL,RAIR,21.046302,84.333458
REPALLE,RAL,16.019413,80.828789
RAY,RAY,23.690129,85.077823
ROBERTSGANJ,RBGJ,24.683302,83.07795
RUPBAS,RBS,26.989811,77.590558
RAMACHANDRAPUR,RCP,25.997379,81.267516
RAYADRUG,RDG,14.705689,76.857041
RAMDEVRA,RDRA,27.006949,71.930317
REGUPALEM,REG,17.505432,82.790477
REGUPALEM,REG,17.505432,82.790477
RAMGANGA,RGB,28.29808,79.375129
RANGAPURAM,RGM,15.406644,78.059282
RAIGADH ROAD,RGQ,23.597026,73.183909
RAKHI,RHI,25.687113,72.554504
RAJGRAM,RJG,24.545003,87.867815
RAZAMPETA,RJP,14.186525,79.151282
RAJIYASAR,RJS,29.067458,73.842469
RAKHIYAL,RKH,23.253826,72.898948
RAJULA JUNCTION,RLA,21.103809,71.479081
RAJMANE,RM,20.641336,74.942561
RAMGANJ,RMGJ,26.111258,82.030961
RAMAKONA,RMO,21.702283,78.849743
RAMSAR,RMX,25.723799,70.876997
RANJANI,RNE,19.648632,76.104231
RANOLISHISHU,RNIS,27.516664,75.302613
RAJANUKUNTE,RNN,13.174713,77.565504
RANIBENNUR,RNR,14.62587,75.635649
RENWAL,RNW,27.149634,75.356083
RUPSA JUNCTION,ROP,21.622579,87.01881
RUPNAGAR,RPAR,30.972557,76.533312
RUPRA ROAD,RPRD,20.084876,83.331505
RANINAGAR JALPAIGURI,RQJ,26.544138,88.647799
RAMARAJUPALLI,RRJ,15.041715,77.617645
RAMSAGAR,RSG,23.106364,87.277174
RAISINGHNAGAR,RSNR,29.537358,73.450663
RUTHIYAI,RTA,24.532408,77.176061
RAMTEK,RTK,21.393463,79.299877
RUKNI,RUI,23.552574,86.548715
RUDRAPUR CITY,RUPC,28.969689,79.379895
RATNAL,RUT,23.18495,69.903538
RAVINDRAKHANI,RVKH,18.936696,79.461641
RANAVAV,RWO,21.698764,69.726711
RAYANAPADU,RYP,16.578604,80.561319
RAISI,SI,29.693146,78.066897
RAIPUR,R,21.256849,81.630129
RAJENDRANAGAR,RJQ,22.669771,75.829286
RAJPURA,RPJ,30.486227,76.593772
RAMNAGAR,RMR,29.389745,79.122124
RANCHI,RNC,23.349373,85.335104
RATANGARH,RTGH,28.06675,74.623785
RAXAUL,RXL,26.986902,84.844719
REWARI,RE,28.203269,76.610589
ROURKELA,ROU,22.228013,84.862936
RAJGANGPUR,GP,22.186029,84.582659
RAMPURAPHUL,PUL,30.268887,75.236622
RAJPIPLA,RAJ,21.878044,73.503886
RAMAPURAM,RAM,13.098053,79.179378
RAMBHA,RBA,19.538523,85.094508
RAMBHADDARPUR,RBZ,25.977271,85.865353
RIKHABDEV ROAD,RDD,23.997093,73.74805
RADHANPUR,RDHP,23.847384,71.586037
RAVTHA ROAD,RDT,24.933657,75.958563
RITHI,REI,23.904414,80.140317
REWA,REWA,24.553369,81.250534
RAMGIRI,RGI,13.949468,76.125423
ROTEGAON,RGO,19.955747,74.757531
RAGAUL,RGU,25.686334,80.129331
ROSHANPUR,RHN,29.031825,78.883203
RIGA,RIGA,26.64276,85.428507
RAJAWARI,RJI,25.497892,83.131104
,,,
RAJULA CITY,RJU,21.046588,71.456177
RAMKANALI JUNCTION,RKI,23.579807,86.762369
RISHIKESH,RKSH,30.108167,78.288005
RELANGI,RLG,16.710061,81.644406
RAMGANJMANDI,RMA,24.644204,75.939704
RAMANAGARAM,RMGM,12.720532,77.283641
RAHIMATPUR,RMP,17.612644,74.172501
ROHANAKALAN,RNA,29.576193,77.686139
RANIGANJ,RNG,23.603714,87.11744
RUNIJA,RNJ,23.1666,75.270938
RANOLI,RNO,22.405548,73.11265
RANIPUR ROAD,RNRD,25.272871,79.036529
RUSERAGHAT,ROA,25.745922,86.036027
RORA,RORA,25.293071,79.222935
RUPAUND,RPD,23.731271,80.573194
RICHHA ROAD,RR,28.712114,79.488093
REWRAL,RRL,21.260691,79.46796
RATANSHAHR,RSH,28.158019,75.52404
RASRA,RSR,25.861784,83.85795
RANGTONG,RTG,26.836251,88.34247
RATANPURA,RTP,25.921877,83.744329
RANUJ,RUJ,23.759687,72.2144
RAVER,RV,21.223381,76.045903
ROWRIAHSDG,RWH,26.721564,94.172213
ROWTABAGAN,RWTB,26.737512,92.215864
RASURIYA,RYS,28.264319,79.474424
RAE BARELI,RBL,26.232423,81.239312
RAJAHMUNDRY,RJY,16.984267,81.784493
RAJGIR,RGD,25.032886,85.415042
RAMAGUNDAM,RDM,18.763854,79.434861
RAMPUR JUNCTION,RMU,28.778603,79.023451
RANGAPARA NORTH,RPAN,26.821467,92.682366
RATLAM,RTM,23.340694,75.050493
RAYAGADA,RGDA,19.175812,83.410633
RINGUS,RGS,27.373273,75.563425
RAIGIR,AG,17.551158,78.941734
RAJAGAMBIRAM,RAGM,9.723249,78.410904
RAJAPUR ROAD,RAJP,16.635585,73.626779
RANI,RANI,25.347655,73.310681
RAHIMABAD,RBD,26.999478,80.600887
RAGHUBANSNAGAR,RBN,25.756935,87.060325
RACHAGUNNARI,RCG,13.714489,79.629678
RATHDHANA,RDDE,28.903912,77.058869
RUDAULI,RDL,26.762309,81.754396
RAMPURDUMRA,RDUM,25.330635,86.000609
REJINAGAR,REJ,23.854898,88.258361
RAFIGANJ,RFJ,24.819463,84.632693
RAIGANJ,RGJ,25.61878,88.128695
RAGHUNATHPALLI,RGP,17.756273,79.255097
RAKHAMINES,RHE,22.674508,86.354006
ROHINI,RHNE,20.398838,74.908612
RAJANAGAR,RJA,26.400709,86.153245
RAJMAHAL,RJL,25.053777,87.833574
RAJAPALAYAM,RJPM,9.452097,77.560432
RAIKABAGH,RKB,26.291263,73.040279
RAMKOLA,RKL,26.907366,83.839748
RAJKHARSAWAN JUNCTION,RKSN,22.734096,85.811644
RAYALCHERUVU,RLO,15.055312,77.820105
RAMCHAURA ROAD,RMC,25.608922,81.688509
RANGMAHAL,RMH,29.392098,73.959955
RAMGARH CANT.,RMT,23.617258,85.520013
RANABORDI,RNBD,21.712998,69.784713
RUNKHERA,RNH,23.414112,75.189107
RANJANGAON ROAD,RNJD,18.87089,74.600906
RUPNARAYANPUR,RNPR,23.819135,86.886277
RANTHAMBHORE,RNT,26.093588,76.410475
ROBERTSON,ROB,21.989146,83.183122
RAJOSI,ROS,26.31531,74.666948
RATANPUR,RPUR,25.31435,86.542206
RAHUL ROAD,RRE,25.300693,85.531563
RANCHI ROAD,RRME,23.665982,85.51275
RASMARA,RSM,21.204606,81.216972
RMGRHSHEKHWATI,RSWT,28.169074,74.992557
RASULABAD,RUB,25.826794,80.976984
RAULI,RUL,19.230821,83.167804
RANPUR,RUR,22.359822,71.717151
RAVIKAMPADU,RVD,17.230643,82.368308
RAWANIADUNGAR,RWJ,25.888381,76.31432
RAMSAN,RXN,24.414932,72.035242
RAUZAGAON,RZN,26.786409,81.705748
SAMUKTALA ROAD,AMTA,26.483701,89.63525
SATNA,STA,24.569099,80.82873
SEALDAH,SDAH,22.568742,88.371981
SHAHABAD,SDB,17.121843,76.943625
SHAKTINAGAR,SKTN,24.123079,82.704036
SHIKOHABAD,SKB,27.086391,78.57559
SHORANUR JUNCTION,SRR,10.759291,76.271455
SILCHAR,SCL,24.83013,92.787339
SIRPUR KAGAZNAGAR,SKZR,19.34593,79.489462
SITAPUR CITY,SPC,27.583992,80.680137
SOJAT ROAD,SOD,25.861999,73.75476
SRIGANGA NAGAR,SGNR,29.932185,73.871875
SULTANPUR,SLN,26.263824,82.066399
SAGAR JAMBAGARU,SRF,14.170043,75.024034
SAHIBGANJ,SBG,25.240834,87.634264
SAMALKOT,SLO,17.045255,82.169128
SADARBAZAR,DSB,28.658946,77.216747
SRIKALAHASTI,KHT,13.746086,79.683697
SHRIRANGAPATNA,S,12.424845,76.678218
SIMARIA,SAE,25.411193,86.013866
SATHI,SAHI,27.016013,84.503777
SALUR,SALR,18.527021,83.20636
SAGONI,SAO,23.811523,79.81128
SAUSAR,SASR,21.65865,78.802415
SURIAWAN,SAW,25.460819,82.424743
SULEBHAVI,SBH,15.911206,74.637803
SABALGARH,SBL,26.250878,77.4086
SABAUR,SBO,25.238801,87.045583
SANGRANASAHIB,SBS,31.57014,74.890375
SOLANBREWERY,SBY,30.929419,77.114506
SIMHACHALAM,SCM,17.745018,83.221262
SUDSAR,SDF,28.012272,73.786126
SARADHNA,SDH,26.340566,74.566374
SUDAMDIH,SDMD,23.654529,86.440589
SADULSHAHR,SDS,29.902782,74.172536
SONNAGAR,SEB,24.882096,84.229114
SEHORE,SEH,23.214904,77.078521
SENAPURA,SEN,13.71798,74.684388
SENDRA,SEU,26.085205,74.220274
SUBEDARGANJ,SFG,25.440165,81.7901
SAFILGUDA,SFX,17.461864,78.532974
SIGADAM,SGDM,18.36033,83.681293
SAFDARGANJ,SGJ,26.914292,81.361366
